track_id,track_name,artist_id,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,6gK1Uct5FEdaUWRWpU4Cl2,spotify:album:4Ky2PpWb26OxNabAMffyBw,237792,2015,76,0.783,0.467,6,-9.474,1,0.0503,0.729,0.809,0.109,0.236,90.838
3VcVQmMivq2ISfKUmIuvMK,Rainbow,6ZgBJRjJsK1iOJGKGZxEUv,spotify:album:6bMej3xtNOTiiHLdhR4wzX,347120,2005-01-01,63,0.66,0.224,5,-13.426,1,0.0307,0.425,2.02e-06,0.101,0.382,88.011
4ZgZPrrSLi4sIiFkiahuxq,Hanap-Hanap,24fEOzlKhgSNLIcy9NdmwH,spotify:album:69NVydj9miAmq0cDe4nMnt,201653,2015-02-14,1,0.714,0.695,9,-4.614,1,0.0396,0.424,0.0,0.306,0.669,94.99
2S80c51YXgJQhkhX603fMA,Prinsesa,3nZa8vRD64ueq3d0JNYTsl,spotify:album:1Im5BTDBghgM0NG75SaiC3,267293,2007-01-15,57,0.853,0.455,1,-9.625,1,0.0371,0.304,0.00317,0.125,0.511,118.32
14WWzenpaEgQZlqPq2nk4v,Work,5pKCCKE2ajJHZ9KAiaK11H,spotify:album:2JNVoEx4psIgNQyEExwQVn,219320,2016-01-28,16,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974
3E2Zh20GDCR9B1EYjfXWyv,Weak,6s22t5Y3prQHyaHWUN1R1C,spotify:album:7LACXphpLTluKLFqHIZ1Qq,201160,2017-06-09,27,0.673,0.637,5,-4.518,1,0.0429,0.137,0.0,0.184,0.678,123.98
0fioLzGM8ngbD1w6fMmm45,I'm Not The Only One,2wY79sveU1sp5g7SokKOiI,spotify:album:2Jg7JZ0ZXOGje1bkq7CVgK,239316,2014-01-01,24,0.453,0.496,5,-5.785,1,0.0453,0.554,2.65e-05,0.0772,0.501,80.994
4LfkoDOt4mhrbo8Ndk37sQ,Marvin Gaye (feat. Wale) - Remix,6VuMaDnrHyPL1p4EHjYLi7,spotify:album:5J4SS8wTmXdyIEVYjmHzpZ,200106,2015-11-05,32,0.808,0.633,1,-5.298,0,0.0883,0.456,0.0,0.329,0.769,109.974
39V6cEoNFwDFRJEOKyj4OR,Let Me Be the One,4NeCu267LZemnoq44lZYKy,spotify:album:7xq2b0gkMRI47DCek284HB,280413,2014-05-19,54,0.587,0.396,10,-8.722,1,0.0399,0.643,0.0,0.106,0.207,123.873
4SRqDmPxYX0pUb5B5ut2Ri,So Sick,21E3waRsmPlU7jZsS13rcj,spotify:album:1WO7bigEZckVrkzPBjAsiQ,207186,2006-01-01,15,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791
5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,0ekbDNE2eOq8QiaXM34wer,spotify:album:5OmZitvmVXYsjEXkTD3P6Y,277000,2003-11-04,68,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.184
2qqte0XT0eFFVLuNP7Qena,Paano Ba Ang Magmahal,2GqX0GnrKdi6Z2X2OReYOK,spotify:album:7mYRZAqHFz96uRPCi6yEUi,290246,2015-01-01,55,0.544,0.583,0,-6.446,1,0.0314,0.509,0.0,0.0436,0.157,144.052
1VvFtp71ibaXiHxurBlXuw,Before I Let You Go,1ZfhyWZ9byvjFKEzBSa81I,spotify:album:4VSBpjPHkZWpjr5m07AzZP,289266,1998-09-26,0,0.66,0.353,4,-12.108,1,0.0347,0.169,0.0,0.138,0.0812,120.084
1WP1r7fuvRqZRnUaTi2I1Q,Stitches,7n2wHs1TKAczGzO7Dd2rGr,spotify:album:5wKylB0Zwnxz046O7po25D,206880,2015-04-13,20,0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882
5nA67Y0XX9JipZwYxX7Gl7,This Town,1Hsdzj7Dlq2I7tHP7501T4,spotify:album:143gTr5lD4xuFizXLs64P2,232600,2016-09-29,14,0.687,0.409,9,-7.751,1,0.0311,0.71,0.0,0.126,0.16,111.861
0jdeV5dSB3kUBRqe1xQJbh,True,3C4t1usFGoKHCSRdujm2GN,spotify:album:78IbgGcKueK33SETMOQfaj,204173,2004-06-08,65,0.598,0.4,6,-10.054,1,0.0241,0.459,0.0,0.151,0.369,96.938
1HwpWwa6bnqqRhK8agG4RS,Beautiful Soul,2Hjj68yyUPiC0HKEOigcEp,spotify:album:2gidE8vgVOkYufANjuvj3S,214226,2004-01-01,73,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,5ZsFI1h6hIdQRw2ti0hz81,spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,202746,2016-03-25,77,0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,spotify:album:3cQO7jp5S9qLBoIVtbkSM1,214506,2015-05-15,81,0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989
0HMjXBAZmSYOTTi33WpMso,History,4AK6F7OLvEQ5QYCBNiQWHq,spotify:album:1gMxiQQSg5zeu4htBosASY,187426,2015-11-13,75,0.655,0.699,11,-4.421,1,0.0493,0.0352,0.0,0.064,0.802,86.704
02WacdrRpm4zlP8H7X6bnQ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,spotify:album:5Hq4LcmCQ6BP3kM8J5lgga,260004,2016-06-03,25,0.608,0.174,1,-8.796,1,0.0332,0.851,1.92e-05,0.0855,0.193,112.175
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),0EmeFodog0BfCgMzAIvKQp,spotify:album:6bUxh58rYTL67FS8dyTKMN,195840,2017-05-26,77,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034
04CttTezSnv71USiiG9mIo,Lighthouse - Andrelli Remix,3wjsrpfO6odEphTZWx45RQ,spotify:album:4ywy3ahNM8FMH99Ueuf9ZA,218446,2016-11-11,56,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053
1A40ESJJPEEJrqjC9BUO2B,So Slow,1ZfhyWZ9byvjFKEzBSa81I,spotify:album:4VSBpjPHkZWpjr5m07AzZP,275906,1998-09-26,0,0.727,0.329,0,-9.09,1,0.0347,0.52,0.0,0.0899,0.401,106.202
6Qyc6fS4DsZjB2mRW9DsQs,Iris,2sil8z5kiy4r76CRTXxBCA,spotify:album:4UMjBXcRqIgMZ1XumU2x5T,289533,1998-09-11,77,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925
7zTx8ePYAmPFQuxP3xlXZn,Light,0jNDKefhfSbLR9sFvcPLHo,spotify:album:1ryx7dR65CbJgeJys4gFiL,239853,2017-06-23,2,0.57,0.763,1,-4.137,1,0.0573,0.0857,2.49e-06,0.0932,0.43,150.088
1FUViuNSldssMIawrOXF2i,I Got You,64M6ah0SkkRsnPGtGiRAbb,spotify:album:6IZNCnM8eo8T67i65FrbGA,191811,2016-10-28,62,0.609,0.887,9,-4.749,0,0.0507,0.0504,4.76e-06,0.09,0.316,97.99
6XmskR1cMfgys1W7dExmgi,With a Smile,6ZgBJRjJsK1iOJGKGZxEUv,spotify:album:7tfDmiKEApFiZmT5MzIN1o,264413,2005-11-15,64,0.523,0.534,6,-8.94,1,0.0296,0.479,2.92e-05,0.111,0.507,75.988
2mrZYZGmPFV3QOyYPZ1zsn,Straight up & Down,0du5cEVh5yTK9QJze8zA0C,spotify:album:4PgleR09JVnm3zY1fW3XBA,198186,2016-11-17,64,0.552,0.733,3,-6.898,0,0.0933,0.0209,0.0,0.0858,0.643,143.56
4r7vGTk9HCW7YDorNWoclF,Meron Nang Iba,4nGp682WMiKS4X217kPw8C,spotify:album:4xxRoePLdITFIhrzUhmOaQ,240360,2013-06-11,55,0.69,0.526,9,-9.939,1,0.0319,0.261,0.000233,0.113,0.608,116.076
1a1i2IwXnUN0PjllVEhA4B,Breakeven,3AQRLZ9PuTAozP28Skbq8V,spotify:album:5gCo4z8XZ0T16nJmnw9wnG,261426,2008-08-30,44,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023
67EY6aDoIx8czEPS6a2AaI,The Man Who Can't Be Moved,3AQRLZ9PuTAozP28Skbq8V,spotify:album:5gCo4z8XZ0T16nJmnw9wnG,241466,2008-08-30,41,0.609,0.629,10,-5.024,1,0.0264,0.425,0.0,0.0978,0.325,99.955
5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,2mxe0TnaNL039ysAj51xPQ,spotify:album:35Ea7OWXZPZB1vAPiaEGOM,186066,2003,70,0.795,0.523,1,-7.165,1,0.0423,0.061,0.0,0.0914,0.855,133.024
6vtOX9riyVzwJxj2SYTuES,Terrified,5oWOx0BBDSMoFB8JDrjQre,spotify:album:1PLVcKy1l5tb5mcxNYjKo1,236773,2010,1,0.523,0.728,3,-3.86,1,0.0374,0.202,0.0,0.113,0.206,116.464
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,0du5cEVh5yTK9QJze8zA0C,spotify:album:4PgleR09JVnm3zY1fW3XBA,281826,2016-11-17,65,0.587,0.63,2,-6.054,1,0.0311,0.0389,0.0,0.35,0.433,76.97
4vb4mFvYsr2h6enhjJsq9Y,Water Under the Bridge,4dpARuHxo51G3z768sgnrY,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,240426,2016-06-24,66,0.596,0.838,5,-6.52,0,0.0704,0.0189,1.54e-05,0.108,0.472,94.982
2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),55fhWPvDiMpLnE4ZzNXZyW,spotify:album:46yAYzRhSMPA44m0MzSr6g,242081,2016-11-15,69,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),6oMuImdp5ZcFhWP0ESe6mG,spotify:album:2AvupjUeMnSffKEV05x222,343150,2017-01-27,76,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076
3AsAuGTaDQzavZZThyYlop,Sexual,5H6xmHXjsq98NLbEjuE29f,spotify:album:39NO201BzBWoBo9WGBp6Dt,188888,2016-08-26,14,0.803,0.569,2,-7.392,1,0.0739,0.0623,0.0,0.083,0.809,107.986
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,6w7j5wQ5AI5OQYlcM15s2L,spotify:album:7DKHQxJTI32UyCdDdGwvRC,334106,1990-01-01,67,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893
0v9Wz8o0BT8DU38R4ddjeH,No Problem (feat. Lil Wayne & 2 Chainz),1anyVhU62p31KFi8MEzkbf,spotify:album:71QyofYesSsRMwFOTafnhB,304606,2016-05-27,73,0.652,0.795,11,-5.192,0,0.174,0.156,0.0,0.123,0.788,135.018
1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug,02kJSzxNuaWGqwubyUba0Z,spotify:album:09Q3WwGYsQe5ognkvVkmCu,222466,2015-12-04,68,0.586,0.525,0,-8.968,1,0.498,0.0705,0.0,0.0729,0.491,126.51
5Z6DLYbekZkL8OvH54S4n0,When You Say Nothing At All,6X9aYHnQ75YI8o08aoa0iS,spotify:album:1cdcGR4ez7usluC9Z6UTgR,258826,1999-01-01,8,0.58,0.44,7,-11.152,1,0.0233,0.119,2.37e-06,0.0623,0.324,86.999
6HUnnBwYZqcED1eQztxMBN,Solo Dance,4ehtJnVumNf6xzSCDk8aLB,spotify:album:3BcNHuKlAm57APDcwh7LJq,174933,2016-11-04,15,0.744,0.836,6,-2.396,0,0.0507,0.0435,0.0,0.194,0.36,114.965
39afswHs17v53znQm1gDTY,Take A Bow,5pKCCKE2ajJHZ9KAiaK11H,spotify:album:1YhbfKnjrFgnYyWz6cn9mN,229413,2007-03-31,61,0.708,0.47,9,-7.59,1,0.0659,0.248,0.0,0.0852,0.536,82.007
0MqkYdGBzHx7lnaFvo7doR,Para Sa Akin,0t7vWPRBcVv4xBEHPZHSWA,spotify:album:0JPSXvzFg02DSytNE16MSw,186240,2006-01-25,51,0.579,0.408,3,-11.299,1,0.0419,0.916,2.55e-05,0.117,0.465,126.106
1wDfQ3eLZb51M8jCkNwbyx,Words,6Dd3NScHWwnW6obMFbl1BH,spotify:album:2cE2eOy7alOZHpuelJEV8Q,212920,2017-01-06,30,0.746,0.816,7,-3.793,1,0.0645,0.163,0.0,0.0948,0.579,125.008
1wMALZpuqAy7amQsFBWQ8m,All I Ask,4dpARuHxo51G3z768sgnrY,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,271800,2016-06-24,69,0.587,0.283,4,-5.473,1,0.0279,0.882,0.0,0.149,0.343,141.961
6CiuHbascZBxfFqdixSXiW,Set You Free,5elcNQkZ6FCZA3grSOMngY,spotify:album:4vZ9jbxJDvWVO18RUOCuUo,264573,2008-08-15,54,0.642,0.281,4,-11.478,1,0.0346,0.821,0.0,0.123,0.101,60.009
3vOmmLuvEUgGaVuRsCs2QF,I Was Made For Loving You,1vSN1fsvrzpbttOYGsliDr,spotify:album:6Q7yIbfFPzplTCBM7d1WRO,188939,2015-10-16,67,0.374,0.344,2,-11.94,1,0.0304,0.355,0.0,0.0966,0.216,106.415
5y69gQtK33qxb8a24ACkCy,A Thousand Miles,5ILrArfIV0tMURcHJN8Q07,spotify:album:7D6BFTArx2ajtkKRVXIKO2,237493,2002-04-30,14,0.559,0.845,11,-3.871,1,0.0379,0.222,0.0,0.164,0.304,94.915
6cREm4bV7V79Yxdilx9HDo,Once In a While,6dC0rIJNLSFZwqckLgXJ8p,spotify:album:7nsWIOWiX7Zt0AdR5imU50,215160,2016-03-18,63,0.786,0.687,0,-5.914,1,0.141,0.00758,0.0,0.619,0.345,105.021
37hmZirFpkUcMNlkf5i60r,O Pag-ibig,69ug07KFFRhcCZ7iZ1Mn1i,spotify:album:5SdHH6qhz9PElhCLt3OZTK,217453,2015-03-07,41,0.609,0.516,0,-6.94,1,0.0277,0.0386,0.0,0.234,0.61,170.017
26h6qDR3KtieqIWgnveqmC,Over And Over Again,2Rf4X6m0oayCJhaJ5K63GQ,spotify:album:3WYRdsLkvrKgLgtxd8VV6X,246893,2016-11-04,57,0.463,0.245,8,-9.438,1,0.0387,0.957,0.0,0.089,0.395,129.415
042x9bsUBWW2fJgJ6fUh61,Not Going Home,5X4LWwbUFNzPkEas04uU82,spotify:album:7374v7XXtJI4rmWuitInXW,196306,2017-01-27,38,0.713,0.733,6,-6.431,1,0.152,0.0933,2.23e-05,0.237,0.502,108.992
7sG2bWi2eDtvX9vX8yC1Gn,Inside Out,69GGBxA162lTqCwzJG5jLp,spotify:album:7mgjbCQ1gzFbASVLgD8YbV,233773,2016-04-01,57,0.545,0.65,7,-5.853,0,0.0315,0.00308,7.98e-06,0.122,0.121,143.937
3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,0C8ZW7ezQVs4URX5aX7Kqx,spotify:album:3Kbuu2tHsIbplFUkB7a5oE,200680,2015-10-09,68,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016
11KJSRSgaDxqydKYiD2Jew,Too Good,3TVXtAsR1Inumwj472S9r4,spotify:album:3hARKC8cinq3mZLLAEaBh9,263373,2016-05-06,12,0.804,0.648,7,-7.805,1,0.117,0.0573,3.49e-05,0.102,0.392,117.983
3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,36jaGQtMj5UWD0eO1fCVdD,spotify:album:2SF8Wbc61u8hlQkZYGVCnx,210580,2015-11-06,76,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264
7L605WhF5EGf34ggj87yK6,You And Me,5PokPZn11xzZXyXSfnvIM3,spotify:album:3wJfFDP79V0vuGaAasTIz6,195493,2005-01-01,19,0.461,0.446,7,-7.703,1,0.0267,0.1,0.0,0.169,0.375,139.868
6hmhG1b4LEyNuashVvuIAo,Never Forget You,1Xylc3o4UrD53lo9CvFvVg,spotify:album:5YLRVHDVRw3QqWbeTGpC5B,213427,2017-03-17,75,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992
5QpaGzWp0hwB5faV8dkbAz,Wherever You Will Go,5aMmmNxw4vgpc5XC6hK0zp,spotify:album:2Ir1mtE8K61cCNY5WQyKGV,208600,2001,71,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027
3pzjHKrQSvXGHQ98dx18HI,What Do You Mean?,1uNFoZAHBGtllmzznpCI3s,spotify:album:7fZH0aUAjY3ay25obOUf2a,205680,2015-11-13,14,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),2FwJwEswyIUAljqgjNSHgP,spotify:album:5cOhR878H8hC3UsxYq5Xyv,229746,2015-10-21,73,0.689,0.521,0,-5.845,1,0.132,0.119,8.41e-05,0.108,0.178,95.055
1sTUEdVO85YU8Ymk2jeAls,Oh Lord,0AJUYWKztkg5dnrHDIBv47,spotify:album:5r9Mh12IbJnTG6OqI0H4Xj,214744,2016-09-16,1,0.273,0.794,7,-6.644,0,0.0675,0.0217,0.0,0.0616,0.377,95.902
2qLMf6TuEC3ruGJg4SMMN6,Lucky,4phGZZrJZRo4ElhRtViYdl,spotify:album:1UwzOp5hn3lAbOqsAfXBw8,191360,2008-05-01,66,0.623,0.417,0,-8.699,1,0.0354,0.296,0.0,0.135,0.721,130.032
135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,7374lH6kwx9uQATYQ9H3Cp,spotify:album:6JbcJM51TZIX8nkjns3M4U,447333,1995-12-21,58,0.524,0.503,6,-11.79,1,0.0245,0.184,0.0,0.264,0.436,89.497
22l6ZMCgWB1wfd1GOBe3wm,Ikaw,0DnjaQqb436AH1idffI6CQ,spotify:album:18HwRqjM9HspE97kn9oUBI,284920,2014-10-30,58,0.654,0.336,10,-7.21,1,0.0307,0.575,0.0,0.0784,0.105,120.027
0rFOs9paloAvEtzwDX1Kmc,Bubbly,6aZyMrc4doVtZyKNilOmwu,spotify:album:0gX4aTUhxNbdFTJBXX7OrH,196280,2007-01-01,69,0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.907
14pj36HKHd6c72njvGVPWU,Pusong Ligaw,3RpJ6OyOnaXRFRXSirgQa6,spotify:album:41S3W52qwH0oEKOx9ByH5t,246666,2009-01-01,56,0.608,0.417,7,-10.341,1,0.0276,0.645,6.69e-06,0.128,0.142,127.976
1OAiWI2oPmglaOiv9fdioU,Hymn for the Weekend - Seeb Remix,4gzpq5DPGxSnKTe4SA8HAU,spotify:album:5IDGBfcVjwMoGPKOsfyXLN,212647,2015-12-04,34,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034
5qmXgeIDa1lXB07pgAVlNM,Stickwitu,6wPhSqRtPu1UhRCDX5yaDJ,spotify:album:0ylxpXE00fVxh6d60tevT8,207506,2005-01-01,8,0.548,0.554,9,-6.408,1,0.0587,0.283,0.0,0.0708,0.382,79.918
0zMzyHAeMvwq5CRstru1Fp,Lost Boy,2WzaAvm2bBCf4pEhyuDgCY,spotify:album:6FgtuX3PtiB5civjHYhc52,276066,2017-05-05,70,0.586,0.128,7,-9.297,1,0.0496,0.963,0.0,0.0858,0.371,123.498
6SULfvvRflfNzfwJlUGcpr,Bikini Body,46GXASE9LHzyssNqKOInUu,spotify:album:2JtS8H9AIn9oSE9Hja7GIs,227240,2016-07-29,0,0.824,0.784,1,-4.961,0,0.0438,0.0412,0.0,0.0459,0.789,99.007
2XMTqoHHSH0lvuXrvIEdco,Capsize,7xEFii6utZmQ61kX59HmLH,spotify:album:5qeKpDQFyotJjLh61pUZQo,237706,2016-09-02,71,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991
0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,7DW4ijH3n36QN0RlC0n649,spotify:album:0NfAzxHZ4diQArSqZMTJHc,240065,2015-01-01,58,0.452,0.476,2,-8.042,1,0.0338,0.689,2.27e-06,0.361,0.172,139.833
6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,5lXfVoQxVgC5fpjkVqvNYn,spotify:album:0Mcl4Qm47aTgoJ35CFGsQv,193446,2016-12-09,66,0.433,0.745,8,-4.632,1,0.0377,0.221,0.0,0.0981,0.588,95.472
1I6pKIyaBp4OebTGLJpCCC,Perm,0du5cEVh5yTK9QJze8zA0C,spotify:album:4PgleR09JVnm3zY1fW3XBA,210053,2016-11-17,66,0.853,0.871,8,-3.715,1,0.0851,0.0145,6.84e-05,0.198,0.863,124.021
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),4PVn1b2WnnXdq80C7uaZLZ,spotify:album:1B0jux6nCrSuez1iPS7tUJ,195428,2016-08-26,54,0.811,0.801,9,-6.0,0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055
6t2ubAB4iSYOuIpRAOGd4t,Cake - Challenge Version,0jnsk9HBra6NMjO2oANoPY,spotify:album:0ezkpFcE5jANBI2ZrmvhQY,157164,2016-12-16,60,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,0hEurMDQu99nJRq8pTxO14,spotify:album:3yHOaiXecTJVUdn7mApZ48,249626,2001-08-16,77,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01
5hWHHBX801NeP6jpt9mquW,Friend of Mine,4BNWanhw4AjSXjBm9L1Jzy,spotify:album:54dIsKzWlMydaAO99ED8dy,210615,2016-09-14,51,0.518,0.457,11,-7.596,1,0.0271,0.649,6.84e-06,0.136,0.168,135.962
6lanRgr6wXibZr8KgzXxBl,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,spotify:album:15yvc643iYfQtb6zh9NEJo,285120,2011-10-18,79,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028
34i4yxPrHWquuR4kjiivFO,Somebody Else,1Fr6agZ6iSM5Ynn2k4C8sc,spotify:album:3Q4yhhyFA2cpZq2FGOgMwU,233076,2016-09-09,61,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995
7DpfL3u92JKKTys5w7jfY7,Starting over Again,5BAyYwbv8OSfqeXMjPgWX6,spotify:album:2VGSxW3eF2Ass0Qlp7g2PY,246813,2014-01-01,55,0.535,0.441,0,-6.481,1,0.0293,0.474,1.21e-06,0.108,0.256,119.706
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,4phGZZrJZRo4ElhRtViYdl,spotify:album:1UwzOp5hn3lAbOqsAfXBw8,242186,2008-05-01,71,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953
26hcyzSE154xMZCbFdtInA,Taped up Heart (feat. Clara Mae),0DdDnziut7wOo6cAYWVZC5,spotify:album:1C6fjPZ5GvFi1duyokC0WR,218506,2016-10-14,50,0.675,0.937,0,-3.525,0,0.0509,0.152,0.0,0.154,0.567,103.961
6CHpr3pY2MbJ5y1076UDnI,The Day You Said Goodnight - Acoustic Version,6Ww3OMFzCaO33ulKh1LBFN,spotify:album:5www5PCOdkBpuNCanxeo6L,328533,2006-02-26,60,0.424,0.221,4,-9.279,1,0.0351,0.882,0.0,0.134,0.299,125.964
5KTtIkH3i6sF58N3kyWVnS,Again,2nZ18B9RTjJH56v2NTnNAI,spotify:album:0Fx4uFBscK3pLtuCZ7EE5Y,169183,2016-08-26,50,0.82,0.301,0,-9.849,1,0.0438,0.543,0.0,0.0961,0.545,119.882
7nD9nN3jord9wWcfW3Gkcm,All In My Head (Flex) (feat. Fetty Wap),1l8Fu6IkuTP0U5QetQJ5Xt,spotify:album:0pF0oyuPNdOObniB1Ng0kW,210573,2016-05-27,65,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04
12REd1n8PeiHHWOh066tpr,Never Be Like You,6nxWCVXbOlEVRexSbLsTer,spotify:album:3zXR5GOXPq0Uc7tWC9fO3X,233337,2016-05-27,37,0.494,0.559,0,-5.445,1,0.0565,0.436,0.0,0.164,0.264,119.247
0JiVRyTJcJnmlwCZ854K4p,Alone,7vk5e3vY1uw9plTHJAMwjN,spotify:album:4blCxKnK1sGo9D45trrqjt,161200,2016-12-02,69,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019
7x5xYW5W42OGPAdHUyyguy,Locked Away,4TH4BHy0LdBi3dpBW4P2UX,spotify:album:4AUTMNSP56xicSznzKgzjB,227480,2015-10-09,72,0.509,0.671,1,-5.709,1,0.0678,0.304,0.0,0.0452,0.55,118.413
5qfZRNjt2TkHEL12r3sDEU,Everglow,4gzpq5DPGxSnKTe4SA8HAU,spotify:album:3cfAM8b8KqJRoIzt3zLKqw,282693,2015-12-04,68,0.535,0.445,4,-9.155,1,0.0292,0.456,0.0677,0.112,0.136,146.099
7IWkJwX9C0J7tHurTD7ViL,When We Were Young,4dpARuHxo51G3z768sgnrY,spotify:album:0K4pIOOsfJ9lK8OjrZfXzd,290906,2016-06-24,72,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86
6bLopGnirdrilrpdVB6Um1,The Greatest,5WUlDfRSoLAfcVSX1WnrxN,spotify:album:2eV6DIPDnGl1idcjww6xyX,210920,2016-10-21,65,0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95
5qII2n90lVdPDcgXEEVHNy,Sunday Morning,04gDigrS5kc9YWfZHwBETP,spotify:album:5zClcGCSWj926AMjvBNSLc,244880,2002,71,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059
6mb6lVLNrcUgLnEN8QnDJd,How Far I'll Go,5mnS9jJdKQQcRSqFu5YPVe,spotify:album:6pZj4nvx6lV3ulIK3BSjvs,163386,2016-11-18,75,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",02kJSzxNuaWGqwubyUba0Z,spotify:album:09Q3WwGYsQe5ognkvVkmCu,251466,2015-12-04,76,0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996
442j8VxaB60dWf9cBFuX5w,Almost Is Never Enough,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:6czdbbMtGbAkZ6ud2OMTcg,327773,2013-01-01,69,0.323,0.327,2,-7.494,1,0.0411,0.824,0.0,0.101,0.335,81.329
1wv76JKLy8fgpIa4n6JuMa,This Time (Original Movie Soundtrack),24fEOzlKhgSNLIcy9NdmwH,spotify:album:3QfF6wHIC96HGQ4RzbvEKN,294208,2016-04-25,0,0.552,0.491,7,-7.776,1,0.0306,0.687,0.0,0.139,0.222,126.064
3mxCsKcdT7SdnsOt8Wyyvs,Someday We'll Know,2LJxr7Pt3JnP60eLxwbDOu,spotify:album:59x7BHrvxGBODnyZmXSheA,222480,2002-11-04,17,0.556,0.59,1,-5.608,0,0.0313,0.361,0.0,0.12,0.272,107.878
